interactorA,interactorB,interactorAType,interactorBType,layer,interactionType
ndufv3,orf6,human,virus,6,human-virus
ergic3,orf6,human,virus,6,human-virus
ppib,orf6,human,virus,6,human-virus
prr11,orf6,human,virus,6,human-virus
sar1a,orf6,human,virus,6,human-virus
emc7,orf6,human,virus,6,human-virus
psmb5,orf6,human,virus,6,human-virus
psmc3,orf6,human,virus,6,human-virus
psmd1,orf6,human,virus,6,human-virus
gopc,orf6,human,virus,6,human-virus
rhbdd2,orf6,human,virus,6,human-virus
wdr18,orf6,human,virus,6,human-virus
abcd3,orf6,human,virus,6,human-virus
rpl9,orf6,human,virus,6,human-virus
rpl13,orf6,human,virus,6,human-virus
rps3,orf6,human,virus,6,human-virus
rps6,orf6,human,virus,6,human-virus
rps24,orf6,human,virus,6,human-virus
shmt2,orf6,human,virus,6,human-virus
slc4a2,orf6,human,virus,6,human-virus
src,orf6,human,virus,6,human-virus
srebf1,orf6,human,virus,6,human-virus
srebf2,orf6,human,virus,6,human-virus
ipo4,orf6,human,virus,6,human-virus
ubxn8,orf6,human,virus,6,human-virus
rab1b,orf6,human,virus,6,human-virus
stbd1,orf6,human,virus,6,human-virus
acbd5,orf6,human,virus,6,human-virus
scamp1,orf6,human,virus,6,human-virus
mpdu1,orf6,human,virus,6,human-virus
mtrf1,orf6,human,virus,6,human-virus
sec24c,orf6,human,virus,6,human-virus
mtfr1,orf6,human,virus,6,human-virus
golga5,orf6,human,virus,6,human-virus
arpc1b,orf7a,human,virus,6,human-virus
bcap31,orf7a,human,virus,6,human-virus
stx6,orf7a,human,virus,6,human-virus
emc8,orf7a,human,virus,6,human-virus
spint2,orf7a,human,virus,6,human-virus
ebp,orf7a,human,virus,6,human-virus
ckap4,orf7a,human,virus,6,human-virus
rcc1,orf7a,human,virus,6,human-virus
nup42,orf7a,human,virus,6,human-virus
chp1,orf7a,human,virus,6,human-virus
cant1,orf7a,human,virus,6,human-virus
cpt1a,orf7a,human,virus,6,human-virus
gpat4,orf7a,human,virus,6,human-virus
vkorc1l1,orf7a,human,virus,6,human-virus
ddost,orf7a,human,virus,6,human-virus
elavl1,orf7a,human,virus,6,human-virus
erbb2,orf7a,human,virus,6,human-virus
sec31a,orf7a,human,virus,6,human-virus
scap,orf7a,human,virus,6,human-virus
gga3,orf7a,human,virus,6,human-virus
scfd1,orf7a,human,virus,6,human-virus
pign,orf7a,human,virus,6,human-virus
lemd3,orf7a,human,virus,6,human-virus
c1orf43,orf7a,human,virus,6,human-virus
prpf19,orf7a,human,virus,6,human-virus
slc25a4,orf7a,human,virus,6,human-virus
sec61a1,orf7a,human,virus,6,human-virus
prmt1,orf7a,human,virus,6,human-virus
ifngr1,orf7a,human,virus,6,human-virus
app,orf7a,human,virus,6,human-virus
itga6,orf7a,human,virus,6,human-virus
lmna,orf7a,human,virus,6,human-virus
mxra7,orf7a,human,virus,6,human-virus
nop2,orf7a,human,virus,6,human-virus
oxa1l,orf7a,human,virus,6,human-virus
nsdhl,orf7a,human,virus,6,human-virus
ergic3,orf7a,human,virus,6,human-virus
saraf,orf7a,human,virus,6,human-virus
atp6ap1,orf7a,human,virus,6,human-virus
lsg1,orf7a,human,virus,6,human-virus
lrrc59,orf7a,human,virus,6,human-virus
zdhhc7,orf7a,human,virus,6,human-virus
nploc4,orf7a,human,virus,6,human-virus
prr11,orf7a,human,virus,6,human-virus
prkca,orf7a,human,virus,6,human-virus
alg1,orf7a,human,virus,6,human-virus
sar1a,orf7a,human,virus,6,human-virus
emc7,orf7a,human,virus,6,human-virus
psmb5,orf7a,human,virus,6,human-virus
psmd3,orf7a,human,virus,6,human-virus
gopc,orf7a,human,virus,6,human-virus
rhbdd2,orf7a,human,virus,6,human-virus
wdr18,orf7a,human,virus,6,human-virus
rab5c,orf7a,human,virus,6,human-virus
rpl6,orf7a,human,virus,6,human-virus
rpl9,orf7a,human,virus,6,human-virus
rpl13,orf7a,human,virus,6,human-virus
rps3,orf7a,human,virus,6,human-virus
rps6,orf7a,human,virus,6,human-virus
rps24,orf7a,human,virus,6,human-virus
rps26,orf7a,human,virus,6,human-virus
elovl1,orf7a,human,virus,6,human-virus
slc4a2,orf7a,human,virus,6,human-virus
slc19a1,orf7a,human,virus,6,human-virus
src,orf7a,human,virus,6,human-virus
srebf1,orf7a,human,virus,6,human-virus
srebf2,orf7a,human,virus,6,human-virus
surf4,orf7a,human,virus,6,human-virus
lrp8,orf7a,human,virus,6,human-virus
ubxn8,orf7a,human,virus,6,human-virus
cyb5b,orf7a,human,virus,6,human-virus
rab1b,orf7a,human,virus,6,human-virus
ubl4a,orf7a,human,virus,6,human-virus
magt1,orf7a,human,virus,6,human-virus
mbtps1,orf7a,human,virus,6,human-virus
nrp2,orf7a,human,virus,6,human-virus
sqstm1,orf7a,human,virus,6,human-virus
stbd1,orf7a,human,virus,6,human-virus
acbd5,orf7a,human,virus,6,human-virus
hgs,orf7a,human,virus,6,human-virus
scamp1,orf7a,human,virus,6,human-virus
mpdu1,orf7a,human,virus,6,human-virus
pdia4,orf7a,human,virus,6,human-virus
sec24c,orf7a,human,virus,6,human-virus
lrba,orf7a,human,virus,6,human-virus
wdr1,orf7a,human,virus,6,human-virus
golga5,orf7a,human,virus,6,human-virus
arpc1b,orf7b,human,virus,6,human-virus
emc8,orf7b,human,virus,6,human-virus
pnpla6,orf7b,human,virus,6,human-virus
rcc1,orf7b,human,virus,6,human-virus
nup42,orf7b,human,virus,6,human-virus
chp1,orf7b,human,virus,6,human-virus
cpt1a,orf7b,human,virus,6,human-virus
slc25a10,orf7b,human,virus,6,human-virus
marveld2,orf7b,human,virus,6,human-virus
ddost,orf7b,human,virus,6,human-virus
egfr,orf7b,human,virus,6,human-virus
emd,orf7b,human,virus,6,human-virus
fbl,orf7b,human,virus,6,human-virus
f2rl1,orf7b,human,virus,6,human-virus
gga3,orf7b,human,virus,6,human-virus
ahctf1,orf7b,human,virus,6,human-virus
c1orf43,orf7b,human,virus,6,human-virus
prpf19,orf7b,human,virus,6,human-virus
slc25a4,orf7b,human,virus,6,human-virus
sec61a1,orf7b,human,virus,6,human-virus
prmt1,orf7b,human,virus,6,human-virus
ifngr1,orf7b,human,virus,6,human-virus
app,orf7b,human,virus,6,human-virus
lmna,orf7b,human,virus,6,human-virus
mxra7,orf7b,human,virus,6,human-virus
pnp,orf7b,human,virus,6,human-virus
nsdhl,orf7b,human,virus,6,human-virus
ergic3,orf7b,human,virus,6,human-virus
saraf,orf7b,human,virus,6,human-virus
ppib,orf7b,human,virus,6,human-virus
tmem132a,orf7b,human,virus,6,human-virus
lsg1,orf7b,human,virus,6,human-virus
lrrc59,orf7b,human,virus,6,human-virus
zdhhc7,orf7b,human,virus,6,human-virus
nploc4,orf7b,human,virus,6,human-virus
prr11,orf7b,human,virus,6,human-virus
prkca,orf7b,human,virus,6,human-virus
alg1,orf7b,human,virus,6,human-virus
sar1a,orf7b,human,virus,6,human-virus
emc7,orf7b,human,virus,6,human-virus
psmb5,orf7b,human,virus,6,human-virus
psmc1,orf7b,human,virus,6,human-virus
psmd2,orf7b,human,virus,6,human-virus
psmd3,orf7b,human,virus,6,human-virus
gopc,orf7b,human,virus,6,human-virus
wdr18,orf7b,human,virus,6,human-virus
rab5c,orf7b,human,virus,6,human-virus
rpl9,orf7b,human,virus,6,human-virus
rpl13,orf7b,human,virus,6,human-virus
rps3,orf7b,human,virus,6,human-virus
rps6,orf7b,human,virus,6,human-virus
rps24,orf7b,human,virus,6,human-virus
elovl1,orf7b,human,virus,6,human-virus
slc19a1,orf7b,human,virus,6,human-virus
bnip2,orf7b,human,virus,6,human-virus
src,orf7b,human,virus,6,human-virus
srebf1,orf7b,human,virus,6,human-virus
srebf2,orf7b,human,virus,6,human-virus
hsp90b1,orf7b,human,virus,6,human-virus
lrp8,orf7b,human,virus,6,human-virus
ubxn8,orf7b,human,virus,6,human-virus
cyb5b,orf7b,human,virus,6,human-virus
rab1b,orf7b,human,virus,6,human-virus
ubl4a,orf7b,human,virus,6,human-virus
magt1,orf7b,human,virus,6,human-virus
cul2,orf7b,human,virus,6,human-virus
pkp4,orf7b,human,virus,6,human-virus
mbtps1,orf7b,human,virus,6,human-virus
nrp2,orf7b,human,virus,6,human-virus
stbd1,orf7b,human,virus,6,human-virus
rpl14,orf7b,human,virus,6,human-virus
acbd5,orf7b,human,virus,6,human-virus
hgs,orf7b,human,virus,6,human-virus
mpdu1,orf7b,human,virus,6,human-virus
pdia4,orf7b,human,virus,6,human-virus
sec24c,orf7b,human,virus,6,human-virus
lrba,orf7b,human,virus,6,human-virus
wdr1,orf7b,human,virus,6,human-virus
nop56,orf8,human,virus,6,human-virus
prdx4,orf8,human,virus,6,human-virus
agr2,orf8,human,virus,6,human-virus
spint2,orf8,human,virus,6,human-virus
ckap4,orf8,human,virus,6,human-virus
atf6b,orf8,human,virus,6,human-virus
ctsl,orf8,human,virus,6,human-virus
ddost,orf8,human,virus,6,human-virus
mesd,orf8,human,virus,6,human-virus
nomo2,orf8,human,virus,6,human-virus
hspa5,orf8,human,virus,6,human-virus
app,orf8,human,virus,6,human-virus
itga6,orf8,human,virus,6,human-virus
agrn,orf8,human,virus,6,human-virus
man2b1,orf8,human,virus,6,human-virus
oxa1l,orf8,human,virus,6,human-virus
scara3,orf8,human,virus,6,human-virus
ergic3,orf8,human,virus,6,human-virus
saraf,orf8,human,virus,6,human-virus
erap1,orf8,human,virus,6,human-virus
plod1,orf8,human,virus,6,human-virus
ppib,orf8,human,virus,6,human-virus
lrrc59,orf8,human,virus,6,human-virus
galnt10,orf8,human,virus,6,human-virus
emc7,orf8,human,virus,6,human-virus
psmc1,orf8,human,virus,6,human-virus
twsg1,orf8,human,virus,6,human-virus
apmap,orf8,human,virus,6,human-virus
ntn4,orf8,human,virus,6,human-virus
rcn1,orf8,human,virus,6,human-virus
rpl9,orf8,human,virus,6,human-virus
src,orf8,human,virus,6,human-virus
srebf1,orf8,human,virus,6,human-virus
srebf2,orf8,human,virus,6,human-virus
tapbp,orf8,human,virus,6,human-virus
hsp90b1,orf8,human,virus,6,human-virus
ubxn8,orf8,human,virus,6,human-virus
lrrc8e,orf8,human,virus,6,human-virus
txndc5,orf8,human,virus,6,human-virus
magt1,orf8,human,virus,6,human-virus
st6gal2,orf8,human,virus,6,human-virus
b4galt4,orf8,human,virus,6,human-virus
mbtps1,orf8,human,virus,6,human-virus
nrp2,orf8,human,virus,6,human-virus
stbd1,orf8,human,virus,6,human-virus
acbd5,orf8,human,virus,6,human-virus
pdia4,orf8,human,virus,6,human-virus
gnpda1,orf9b,human,virus,6,human-virus
lrpprc,orf9b,human,virus,6,human-virus
cox5b,orf9b,human,virus,6,human-virus
cs,orf9b,human,virus,6,human-virus
aars1,orf9b,human,virus,6,human-virus
echs1,orf9b,human,virus,6,human-virus
eno1,orf9b,human,virus,6,human-virus
alas1,orf9b,human,virus,6,human-virus
dhx30,orf9b,human,virus,6,human-virus
mtcl1,orf9b,human,virus,6,human-virus
hars2,orf9b,human,virus,6,human-virus
samm50,orf9b,human,virus,6,human-virus
poldip2,orf9b,human,virus,6,human-virus
herc4,orf9b,human,virus,6,human-virus
spryd4,orf9b,human,virus,6,human-virus
grsf1,orf9b,human,virus,6,human-virus
hspa9,orf9b,human,virus,6,human-virus
hspd1,orf9b,human,virus,6,human-virus
mrpl58,orf9b,human,virus,6,human-virus
idh3b,orf9b,human,virus,6,human-virus
mtr,orf9b,human,virus,6,human-virus
ndufs2,orf9b,human,virus,6,human-virus
ndufs3,orf9b,human,virus,6,human-virus
ndufv3,orf9b,human,virus,6,human-virus
nme4,orf9b,human,virus,6,human-virus
ogdh,orf9b,human,virus,6,human-virus
atp5f1a,orf9b,human,virus,6,human-virus
oxa1l,orf9b,human,virus,6,human-virus
pccb,orf9b,human,virus,6,human-virus
mrpl37,orf9b,human,virus,6,human-virus
mrps23,orf9b,human,virus,6,human-virus
pfas,orf9b,human,virus,6,human-virus
ociad1,orf9b,human,virus,6,human-virus
pdpr,orf9b,human,virus,6,human-virus
exd2,orf9b,human,virus,6,human-virus
foxred1,orf9b,human,virus,6,human-virus
prr11,orf9b,human,virus,6,human-virus
tomm22,orf9b,human,virus,6,human-virus
psmc1,orf9b,human,virus,6,human-virus
aldh18a1,orf9b,human,virus,6,human-virus
shmt2,orf9b,human,virus,6,human-virus
spata20,orf9b,human,virus,6,human-virus
mrps5,orf9b,human,virus,6,human-virus
fundc2,orf9b,human,virus,6,human-virus
uqcrfs1,orf9b,human,virus,6,human-virus
akap1,orf9b,human,virus,6,human-virus
usp11,orf9b,human,virus,6,human-virus
usp30,orf9b,human,virus,6,human-virus
yars1,orf9b,human,virus,6,human-virus
tbrg4,orf9b,human,virus,6,human-virus
pmpcb,orf9b,human,virus,6,human-virus
mtrf1,orf9b,human,virus,6,human-virus
mtfr1,orf9b,human,virus,6,human-virus
tomm20,orf9b,human,virus,6,human-virus
arpc1b,s,human,virus,6,human-virus
spint2,s,human,virus,6,human-virus
ckap4,s,human,virus,6,human-virus
gpat4,s,human,virus,6,human-virus
ddost,s,human,virus,6,human-virus
erbb2,s,human,virus,6,human-virus
lemd3,s,human,virus,6,human-virus
c1orf43,s,human,virus,6,human-virus
prmt1,s,human,virus,6,human-virus
ppib,s,human,virus,6,human-virus
lsg1,s,human,virus,6,human-virus
lrrc59,s,human,virus,6,human-virus
alg1,s,human,virus,6,human-virus
sar1a,s,human,virus,6,human-virus
psmb5,s,human,virus,6,human-virus
psmc1,s,human,virus,6,human-virus
gopc,s,human,virus,6,human-virus
wdr18,s,human,virus,6,human-virus
rps3,s,human,virus,6,human-virus
rps6,s,human,virus,6,human-virus
rps24,s,human,virus,6,human-virus
slc4a2,s,human,virus,6,human-virus
src,s,human,virus,6,human-virus
srebf1,s,human,virus,6,human-virus
srebf2,s,human,virus,6,human-virus
ubxn8,s,human,virus,6,human-virus
rab1b,s,human,virus,6,human-virus
stbd1,s,human,virus,6,human-virus
acbd5,s,human,virus,6,human-virus
pdia4,s,human,virus,6,human-virus
adipor1,e,human,virus,6,human-virus
aph1a,e,human,virus,6,human-virus
atf6b,e,human,virus,6,human-virus
chmp7,e,human,virus,6,human-virus
ctdnep1,e,human,virus,6,human-virus
dhx57,e,human,virus,6,human-virus
ebp,e,human,virus,6,human-virus
elovl1,e,human,virus,6,human-virus
fbl,e,human,virus,6,human-virus
ier3ip1,e,human,virus,6,human-virus
lman2,e,human,virus,6,human-virus
ndufs3,e,human,virus,6,human-virus
nedd4l,e,human,virus,6,human-virus
nipsnap1,e,human,virus,6,human-virus
nup42,e,human,virus,6,human-virus
pnpla6,e,human,virus,6,human-virus
podxl2,e,human,virus,6,human-virus
retreg3,e,human,virus,6,human-virus
sec31a,e,human,virus,6,human-virus
sigmar1,e,human,virus,6,human-virus
spg21,e,human,virus,6,human-virus
sqstm1,e,human,virus,6,human-virus
tut7,e,human,virus,6,human-virus
wwp2,e,human,virus,6,human-virus
zc3hav1,e,human,virus,6,human-virus
adipor1,m,human,virus,6,human-virus
agap1,m,human,virus,6,human-virus
ahctf1,m,human,virus,6,human-virus
ahcyl1,m,human,virus,6,human-virus
arfip2,m,human,virus,6,human-virus
atf6b,m,human,virus,6,human-virus
bag4,m,human,virus,6,human-virus
c1orf21,m,human,virus,6,human-virus
ccdc8,m,human,virus,6,human-virus
chmp7,m,human,virus,6,human-virus
ctdnep1,m,human,virus,6,human-virus
egfr,m,human,virus,6,human-virus
epb41l3,m,human,virus,6,human-virus
epha3,m,human,virus,6,human-virus
erbb2,m,human,virus,6,human-virus
gle1,m,human,virus,6,human-virus
hgs,m,human,virus,6,human-virus
ier3ip1,m,human,virus,6,human-virus
ifit1,m,human,virus,6,human-virus
itga6,m,human,virus,6,human-virus
kiaa0754,m,human,virus,6,human-virus
mlf2,m,human,virus,6,human-virus
mtr,m,human,virus,6,human-virus
nedd4l,m,human,virus,6,human-virus
nf2,m,human,virus,6,human-virus
nup42,m,human,virus,6,human-virus
pacsin2,m,human,virus,6,human-virus
pip5k1a,m,human,virus,6,human-virus
pip5k1c,m,human,virus,6,human-virus
podxl2,m,human,virus,6,human-virus
ptpn9,m,human,virus,6,human-virus
rap1b,m,human,virus,6,human-virus
retreg3,m,human,virus,6,human-virus
ror2,m,human,virus,6,human-virus
scrib,m,human,virus,6,human-virus
sigmar1,m,human,virus,6,human-virus
slc20a2,m,human,virus,6,human-virus
snx1,m,human,virus,6,human-virus
stx12,m,human,virus,6,human-virus
tmem222,m,human,virus,6,human-virus
tpd52l2,m,human,virus,6,human-virus
ubqln2,m,human,virus,6,human-virus
ufd1,m,human,virus,6,human-virus
wwp2,m,human,virus,6,human-virus
zc3hav1,m,human,virus,6,human-virus
cfap97,n,human,virus,6,human-virus
cpeb4,n,human,virus,6,human-virus
csde1,n,human,virus,6,human-virus
fbxo5,n,human,virus,6,human-virus
ibtk,n,human,virus,6,human-virus
ifit1,n,human,virus,6,human-virus
ifit3,n,human,virus,6,human-virus
mex3a,n,human,virus,6,human-virus
smg7,n,human,virus,6,human-virus
stau1,n,human,virus,6,human-virus
strap,n,human,virus,6,human-virus
tdrd3,n,human,virus,6,human-virus
tnrc6b,n,human,virus,6,human-virus
zc3h7a,n,human,virus,6,human-virus
abcd3,nsp1,human,virus,6,human-virus
habp4,nsp1,human,virus,6,human-virus
larp4b,nsp1,human,virus,6,human-virus
mkrn2,nsp1,human,virus,6,human-virus
pym1,nsp1,human,virus,6,human-virus
serbp1,nsp1,human,virus,6,human-virus
tanc1,nsp1,human,virus,6,human-virus
gle1,nsp10,human,virus,6,human-virus
hira,nsp10,human,virus,6,human-virus
lima1,nsp10,human,virus,6,human-virus
ago2,nsp12,human,virus,6,human-virus
anapc1,nsp12,human,virus,6,human-virus
anapc13,nsp12,human,virus,6,human-virus
ankhd1,nsp12,human,virus,6,human-virus
ccp110,nsp12,human,virus,6,human-virus
cdc16,nsp12,human,virus,6,human-virus
cep350,nsp12,human,virus,6,human-virus
cep85,nsp12,human,virus,6,human-virus
cnot1,nsp12,human,virus,6,human-virus
dph1,nsp12,human,virus,6,human-virus
eif4enif1,nsp12,human,virus,6,human-virus
gigyf1,nsp12,human,virus,6,human-virus
gle1,nsp12,human,virus,6,human-virus
haus4,nsp12,human,virus,6,human-virus
kiaa1671,nsp12,human,virus,6,human-virus
lamtor5,nsp12,human,virus,6,human-virus
mad2l2,nsp12,human,virus,6,human-virus
marf1,nsp12,human,virus,6,human-virus
mex3a,nsp12,human,virus,6,human-virus
mlf2,nsp12,human,virus,6,human-virus
n4bp2,nsp12,human,virus,6,human-virus
nudc,nsp12,human,virus,6,human-virus
patl1,nsp12,human,virus,6,human-virus
pfas,nsp12,human,virus,6,human-virus
pfkm,nsp12,human,virus,6,human-virus
ppp1r13b,nsp12,human,virus,6,human-virus
rap1gds1,nsp12,human,virus,6,human-virus
smg7,nsp12,human,virus,6,human-virus
snx1,nsp12,human,virus,6,human-virus
stub1,nsp12,human,virus,6,human-virus
tab1,nsp12,human,virus,6,human-virus
tnrc6a,nsp12,human,virus,6,human-virus
tnrc6b,nsp12,human,virus,6,human-virus
trim27,nsp12,human,virus,6,human-virus
trim56,nsp12,human,virus,6,human-virus
ubxn6,nsp12,human,virus,6,human-virus
agrn,nsp13,human,virus,6,human-virus
cdc20,nsp13,human,virus,6,human-virus
ddx6,nsp13,human,virus,6,human-virus
edf1,nsp13,human,virus,6,human-virus
lmna,nsp13,human,virus,6,human-virus
maz,nsp13,human,virus,6,human-virus
plcb3,nsp13,human,virus,6,human-virus
cnot2,nsp14,human,virus,6,human-virus
dcp1a,nsp14,human,virus,6,human-virus
eif4enif1,nsp14,human,virus,6,human-virus
lima1,nsp14,human,virus,6,human-virus
mex3a,nsp14,human,virus,6,human-virus
patl1,nsp14,human,virus,6,human-virus
scrib,nsp14,human,virus,6,human-virus
vcpip1,nsp14,human,virus,6,human-virus
bcar1,nsp15,human,virus,6,human-virus
cat,nsp15,human,virus,6,human-virus
cep85,nsp15,human,virus,6,human-virus
cpne8,nsp15,human,virus,6,human-virus
crkl,nsp15,human,virus,6,human-virus
gga3,nsp15,human,virus,6,human-virus
ibtk,nsp15,human,virus,6,human-virus
mad2l2,nsp15,human,virus,6,human-virus
n4bp2,nsp15,human,virus,6,human-virus
pfas,nsp15,human,virus,6,human-virus
r3hdm1,nsp15,human,virus,6,human-virus
smg5,nsp15,human,virus,6,human-virus
smg7,nsp15,human,virus,6,human-virus
tab1,nsp15,human,virus,6,human-virus
ubap1,nsp15,human,virus,6,human-virus
wdr18,nsp15,human,virus,6,human-virus
abcd3,nsp16,human,virus,6,human-virus
ago2,nsp16,human,virus,6,human-virus
anapc1,nsp16,human,virus,6,human-virus
ankrd52,nsp16,human,virus,6,human-virus
ccp110,nsp16,human,virus,6,human-virus
cdc37,nsp16,human,virus,6,human-virus
cep350,nsp16,human,virus,6,human-virus
cep85,nsp16,human,virus,6,human-virus
cfap97,nsp16,human,virus,6,human-virus
clasp2,nsp16,human,virus,6,human-virus
ctnnb1,nsp16,human,virus,6,human-virus
dcp1a,nsp16,human,virus,6,human-virus
dna2,nsp16,human,virus,6,human-virus
dock7,nsp16,human,virus,6,human-virus
dph1,nsp16,human,virus,6,human-virus
exoc2,nsp16,human,virus,6,human-virus
garre1,nsp16,human,virus,6,human-virus
gigyf1,nsp16,human,virus,6,human-virus
haus4,nsp16,human,virus,6,human-virus
hgs,nsp16,human,virus,6,human-virus
kiaa1671,nsp16,human,virus,6,human-virus
kif3b,nsp16,human,virus,6,human-virus
mex3a,nsp16,human,virus,6,human-virus
n4bp2,nsp16,human,virus,6,human-virus
nploc4,nsp16,human,virus,6,human-virus
nynrin,nsp16,human,virus,6,human-virus
patl1,nsp16,human,virus,6,human-virus
pdia4,nsp16,human,virus,6,human-virus
pex5,nsp16,human,virus,6,human-virus
pfas,nsp16,human,virus,6,human-virus
ppp1r13b,nsp16,human,virus,6,human-virus
prrc2b,nsp16,human,virus,6,human-virus
psme3,nsp16,human,virus,6,human-virus
r3hdm1,nsp16,human,virus,6,human-virus
raver1,nsp16,human,virus,6,human-virus
smg1,nsp16,human,virus,6,human-virus
smg7,nsp16,human,virus,6,human-virus
tnrc6b,nsp16,human,virus,6,human-virus
usp30,nsp16,human,virus,6,human-virus
wrn,nsp16,human,virus,6,human-virus
zc3h7a,nsp16,human,virus,6,human-virus
zfc3h1,nsp16,human,virus,6,human-virus
znf746,nsp16,human,virus,6,human-virus
ankrd52,nsp2,human,virus,6,human-virus
ascc3,nsp2,human,virus,6,human-virus
aven,nsp2,human,virus,6,human-virus
bag3,nsp2,human,virus,6,human-virus
ccdc66,nsp2,human,virus,6,human-virus
cfap97,nsp2,human,virus,6,human-virus
clasp2,nsp2,human,virus,6,human-virus
dmtn,nsp2,human,virus,6,human-virus
dph1,nsp2,human,virus,6,human-virus
gle1,nsp2,human,virus,6,human-virus
gpbp1,nsp2,human,virus,6,human-virus
habp4,nsp2,human,virus,6,human-virus
ibtk,nsp2,human,virus,6,human-virus
ifit1,nsp2,human,virus,6,human-virus
ifit3,nsp2,human,virus,6,human-virus
kiaa1671,nsp2,human,virus,6,human-virus
lima1,nsp2,human,virus,6,human-virus
n4bp2,nsp2,human,virus,6,human-virus
nfatc3,nsp2,human,virus,6,human-virus
pex5,nsp2,human,virus,6,human-virus
rapgef6,nsp2,human,virus,6,human-virus
serbp1,nsp2,human,virus,6,human-virus
sh3kbp1,nsp2,human,virus,6,human-virus
smg1,nsp2,human,virus,6,human-virus
tanc1,nsp2,human,virus,6,human-virus
top3b,nsp2,human,virus,6,human-virus
vcpip1,nsp2,human,virus,6,human-virus
zc3h7a,nsp2,human,virus,6,human-virus
atf6b,nsp3,human,virus,6,human-virus
chtop,nsp3,human,virus,6,human-virus
e2f4,nsp3,human,virus,6,human-virus
espl1,nsp3,human,virus,6,human-virus
g3bp1,nsp3,human,virus,6,human-virus
get4,nsp3,human,virus,6,human-virus
gpbp1,nsp3,human,virus,6,human-virus
ibtk,nsp3,human,virus,6,human-virus
kif14,nsp3,human,virus,6,human-virus
kif1b,nsp3,human,virus,6,human-virus
lsm14a,nsp3,human,virus,6,human-virus
map7d3,nsp3,human,virus,6,human-virus
mkrn2,nsp3,human,virus,6,human-virus
rpl13,nsp3,human,virus,6,human-virus
secisbp2,nsp3,human,virus,6,human-virus
sh3kbp1,nsp3,human,virus,6,human-virus
slc25a17,nsp3,human,virus,6,human-virus
surf4,nsp3,human,virus,6,human-virus
tanc1,nsp3,human,virus,6,human-virus
ttk,nsp3,human,virus,6,human-virus
znf598,nsp3,human,virus,6,human-virus
znf787,nsp3,human,virus,6,human-virus
actr1a,nsp4,human,virus,6,human-virus
adipor1,nsp4,human,virus,6,human-virus
ahctf1,nsp4,human,virus,6,human-virus
arfip2,nsp4,human,virus,6,human-virus
atf6b,nsp4,human,virus,6,human-virus
chmp7,nsp4,human,virus,6,human-virus
copb1,nsp4,human,virus,6,human-virus
ctdnep1,nsp4,human,virus,6,human-virus
dhx57,nsp4,human,virus,6,human-virus
ebp,nsp4,human,virus,6,human-virus
epha3,nsp4,human,virus,6,human-virus
gle1,nsp4,human,virus,6,human-virus
hax1,nsp4,human,virus,6,human-virus
hgs,nsp4,human,virus,6,human-virus
hyou1,nsp4,human,virus,6,human-virus
ifit1,nsp4,human,virus,6,human-virus
mad2l2,nsp4,human,virus,6,human-virus
mgrn1,nsp4,human,virus,6,human-virus
mrps25,nsp4,human,virus,6,human-virus
nedd4l,nsp4,human,virus,6,human-virus
pcid2,nsp4,human,virus,6,human-virus
podxl2,nsp4,human,virus,6,human-virus
poldip2,nsp4,human,virus,6,human-virus
ptpn9,nsp4,human,virus,6,human-virus
rabl6,nsp4,human,virus,6,human-virus
retreg3,nsp4,human,virus,6,human-virus
ror2,nsp4,human,virus,6,human-virus
sigmar1,nsp4,human,virus,6,human-virus
slc20a2,nsp4,human,virus,6,human-virus
slc25a17,nsp4,human,virus,6,human-virus
stub1,nsp4,human,virus,6,human-virus
stx12,nsp4,human,virus,6,human-virus
tpd52l2,nsp4,human,virus,6,human-virus
trappc5,nsp4,human,virus,6,human-virus
tsc1,nsp4,human,virus,6,human-virus
zc3hav1,nsp4,human,virus,6,human-virus
adipor1,nsp6,human,virus,6,human-virus
agrn,nsp6,human,virus,6,human-virus
akap1,nsp6,human,virus,6,human-virus
atf6b,nsp6,human,virus,6,human-virus
bod1,nsp6,human,virus,6,human-virus
chmp7,nsp6,human,virus,6,human-virus
copb1,nsp6,human,virus,6,human-virus
ctdnep1,nsp6,human,virus,6,human-virus
erg28,nsp6,human,virus,6,human-virus
greb1l,nsp6,human,virus,6,human-virus
hax1,nsp6,human,virus,6,human-virus
ndufs2,nsp6,human,virus,6,human-virus
ndufs3,nsp6,human,virus,6,human-virus
nipsnap1,nsp6,human,virus,6,human-virus
nipsnap2,nsp6,human,virus,6,human-virus
nploc4,nsp6,human,virus,6,human-virus
nup42,nsp6,human,virus,6,human-virus
ociad1,nsp6,human,virus,6,human-virus
pex5,nsp6,human,virus,6,human-virus
ptpn9,nsp6,human,virus,6,human-virus
retreg3,nsp6,human,virus,6,human-virus
rpl10,nsp6,human,virus,6,human-virus
sfxn4,nsp6,human,virus,6,human-virus
slc25a17,nsp6,human,virus,6,human-virus
sqstm1,nsp6,human,virus,6,human-virus
tut7,nsp6,human,virus,6,human-virus
ubxn6,nsp6,human,virus,6,human-virus
ufd1,nsp6,human,virus,6,human-virus
usp13,nsp6,human,virus,6,human-virus
usp30,nsp6,human,virus,6,human-virus
anapc1,nsp7,human,virus,6,human-virus
anapc13,nsp7,human,virus,6,human-virus
ankrd52,nsp7,human,virus,6,human-virus
bod1,nsp7,human,virus,6,human-virus
brca2,nsp7,human,virus,6,human-virus
