interactorA,interactorB,interactorAType,interactorBType,layer,interactionType
znf780a,fbxo38,human,human,2,human-human
znf780a,trim41,human,human,2,human-human
znf780a,hsp90b1,human,human,2,human-human
znf780a,txndc5,human,human,2,human-human
lix1l,nxf1,human,human,2,human-human
lix1l,capns2,human,human,2,human-human
lix1l,eif4h,human,human,2,human-human
lix1l,gga1,human,human,2,human-human
lix1l,trim25,human,human,2,human-human
lix1l,nono,human,human,2,human-human
acsf3,aup1,human,human,2,human-human
acsf3,glp1r,human,human,2,human-human
acsf3,fbxl18,human,human,2,human-human
acsf3,kctd14,human,human,2,human-human
acsf3,oxld1,human,human,2,human-human
acsf3,haus2,human,human,2,human-human
acsf3,hspd1,human,human,2,human-human
acsf3,ndufs7,human,human,2,human-human
acsf3,tmem184a,human,human,2,human-human
acsf3,impdh1,human,human,2,human-human
acsf3,trmt61b,human,human,2,human-human
acsf3,sdhb,human,human,2,human-human
acsf3,tmem70,human,human,2,human-human
acsf3,hnrnpl,human,human,2,human-human
acsf3,cdc34,human,human,2,human-human
acsf3,ppp1r13b,human,human,2,human-human
acsf3,matn4,human,human,2,human-human
acsf3,rab28,human,human,2,human-human
acsf3,trim27,human,human,2,human-human
acsf3,krt40,human,human,2,human-human
acsf3,plekha4,human,human,2,human-human
acsf3,hscb,human,human,2,human-human
acsf3,ssbp1,human,human,2,human-human
dph7,cul3,human,human,2,human-human
dph7,shmt2,human,human,2,human-human
dph7,nxf1,human,human,2,human-human
dph7,pml,human,human,2,human-human
dph7,xrcc1,human,human,2,human-human
dph7,zbtb33,human,human,2,human-human
dph7,ralgapa2,human,human,2,human-human
dph7,znf446,human,human,2,human-human
dph7,ralgapb,human,human,2,human-human
dph7,npb,human,human,2,human-human
dph7,inca1,human,human,2,human-human
bod1,app,human,human,2,human-human
bod1,nxf1,human,human,2,human-human
bod1,wdr5,human,human,2,human-human
bod1,lypd3,human,human,2,human-human
bod1,bod1l2,human,human,2,human-human
bod1,msl3,human,human,2,human-human
bod1,dcp1b,human,human,2,human-human
bod1,fmn2,human,human,2,human-human
bod1,cxxc1,human,human,2,human-human
bod1,atg4a,human,human,2,human-human
bod1,bpgm,human,human,2,human-human
bod1,btbd1,human,human,2,human-human
bod1,plekhf2,human,human,2,human-human
ccdc25,elavl1,human,human,2,human-human
ccdc25,trim23,human,human,2,human-human
ccdc25,gmcl1,human,human,2,human-human
ccdc25,nxf1,human,human,2,human-human
ccdc25,or5f1,human,human,2,human-human
ccdc25,rdh12,human,human,2,human-human
ccdc25,slc25a32,human,human,2,human-human
ccdc25,phgdh,human,human,2,human-human
ccdc25,sf1,human,human,2,human-human
ccdc25,npepl1,human,human,2,human-human
ccdc25,h2bc10,human,human,2,human-human
ccdc25,kras,human,human,2,human-human
ccdc25,gbf1,human,human,2,human-human
ccdc25,yap1,human,human,2,human-human
ccdc25,plekhf2,human,human,2,human-human
ccdc25,cit,human,human,2,human-human
ccdc25,anln,human,human,2,human-human
ccdc25,chmp4c,human,human,2,human-human
ccdc25,agtr1,human,human,2,human-human
ccdc25,kif14,human,human,2,human-human
ccdc25,kif20a,human,human,2,human-human
ccdc25,rmdn3,human,human,2,human-human
znf248,hnrnpl,human,human,2,human-human
znf248,meox2,human,human,2,human-human
efna4,epha3,human,human,2,human-human
efna4,nxf1,human,human,2,human-human
efna4,tmem147,human,human,2,human-human
efna4,trarg1,human,human,2,human-human
dcaf12,ddb1,human,human,2,human-human
dcaf12,cul4a,human,human,2,human-human
dcaf12,elavl1,human,human,2,human-human
dcaf12,cops5,human,human,2,human-human
dcaf12,cops6,human,human,2,human-human
dcaf12,dda1,human,human,2,human-human
dcaf12,cct7,human,human,2,human-human
dcaf12,cct3,human,human,2,human-human
dcaf12,pfdn2,human,human,2,human-human
dcaf12,mcmbp,human,human,2,human-human
dcaf12,golim4,human,human,2,human-human
dcaf12,xiap,human,human,2,human-human
dcaf12,birc2,human,human,2,human-human
dcaf12,birc6,human,human,2,human-human
dcaf12,yy1ap1,human,human,2,human-human
dcaf12,zzef1,human,human,2,human-human
dcaf12,sharpin,human,human,2,human-human
dcaf12,magea3,human,human,2,human-human
dcaf12,yap1,human,human,2,human-human
dcaf12,wwtr1,human,human,2,human-human
apobec3g,ptn,human,human,2,human-human
apobec3g,prkaca,human,human,2,human-human
apobec3g,hspa4,human,human,2,human-human
apobec3g,cbfb,human,human,2,human-human
apobec3g,app,human,human,2,human-human
apobec3g,hdac6,human,human,2,human-human
apobec3g,map3k5,human,human,2,human-human
apobec3g,cgas,human,human,2,human-human
apobec3g,arih2,human,human,2,human-human
apobec3g,rnf7,human,human,2,human-human
apobec3g,usp49,human,human,2,human-human
mxra7,elavl1,human,human,2,human-human
mxra7,nxf1,human,human,2,human-human
mxra7,gucy1b1,human,human,2,human-human
mxra7,canx,human,human,2,human-human
mxra7,cyb5a,human,human,2,human-human
mxra7,cyb5b,human,human,2,human-human
mxra7,rhbdd1,human,human,2,human-human
mxra7,otulinl,human,human,2,human-human
mxra7,mast2,human,human,2,human-human
mxra7,st7,human,human,2,human-human
mxra7,fkbp8,human,human,2,human-human
mxra7,ptpn1,human,human,2,human-human
mxra7,lrrc59,human,human,2,human-human
mxra7,sec61b,human,human,2,human-human
glud2,tom1l1,human,human,2,human-human
glud2,atf2,human,human,2,human-human
glud2,shmt2,human,human,2,human-human
glud2,rnf2,human,human,2,human-human
glud2,glud1,human,human,2,human-human
glud2,med4,human,human,2,human-human
glud2,cep135,human,human,2,human-human
glud2,cep164,human,human,2,human-human
glud2,mcm2,human,human,2,human-human
glud2,crbn,human,human,2,human-human
glud2,hypk,human,human,2,human-human
glud2,klhl22,human,human,2,human-human
glud2,sbf1,human,human,2,human-human
glud2,sh3gl3,human,human,2,human-human
glud2,clpp,human,human,2,human-human
znf343,app,human,human,2,human-human
znf343,ubqln1,human,human,2,human-human
znf343,runx1t1,human,human,2,human-human
znf343,stk16,human,human,2,human-human
znf343,nek6,human,human,2,human-human
znf343,znf835,human,human,2,human-human
znf343,usp20,human,human,2,human-human
znf343,klc4,human,human,2,human-human
znf343,sdcbp,human,human,2,human-human
znf343,nme7,human,human,2,human-human
znf343,trim41,human,human,2,human-human
znf343,nudt22,human,human,2,human-human
znf343,nxf1,human,human,2,human-human
znf343,znf319,human,human,2,human-human
znf343,tepsin,human,human,2,human-human
znf343,bfsp2,human,human,2,human-human
znf343,fam90a1,human,human,2,human-human
znf343,znf648,human,human,2,human-human
znf343,ccdc125,human,human,2,human-human
znf343,rad51d,human,human,2,human-human
znf343,pax9,human,human,2,human-human
znf343,actn3,human,human,2,human-human
miga2,vapb,human,human,2,human-human
miga2,vapa,human,human,2,human-human
miga2,siglecl1,human,human,2,human-human
miga2,ubb,human,human,2,human-human
miga2,hspa8,human,human,2,human-human
miga2,nif3l1,human,human,2,human-human
miga2,slc27a2,human,human,2,human-human
miga2,hspa2,human,human,2,human-human
miga2,ubr4,human,human,2,human-human
miga2,mtch2,human,human,2,human-human
dmac2,nxf1,human,human,2,human-human
dmac2,hnrnpl,human,human,2,human-human
dmac2,egln3,human,human,2,human-human
dmac2,esr2,human,human,2,human-human
dmac2,slc15a3,human,human,2,human-human
dmac2,trim28,human,human,2,human-human
dmac2,kif14,human,human,2,human-human
dmac2,egfr,human,human,2,human-human
crlf1,clcf1,human,human,2,human-human
crlf1,eno1,human,human,2,human-human
crlf1,shmt2,human,human,2,human-human
crlf1,scgb2a2,human,human,2,human-human
ccdc66,med4,human,human,2,human-human
ccdc66,pcm1,human,human,2,human-human
ccdc66,cep104,human,human,2,human-human
ccdc66,cep162,human,human,2,human-human
ccdc66,cep120,human,human,2,human-human
ccdc66,spice1,human,human,2,human-human
ccdc66,cep128,human,human,2,human-human
ccdc66,cep135,human,human,2,human-human
ccdc66,cep63,human,human,2,human-human
ccdc66,cep89,human,human,2,human-human
ccdc66,ninl,human,human,2,human-human
ccdc66,odf2,human,human,2,human-human
ccdc66,lca5,human,human,2,human-human
ccdc66,poc1a,human,human,2,human-human
ccdc66,nin,human,human,2,human-human
ccdc66,apex1,human,human,2,human-human
ccdc66,mib1,human,human,2,human-human
lin7b,asic3,human,human,2,human-human
lin7b,kcnj12,human,human,2,human-human
lin7b,cask,human,human,2,human-human
lin7b,apba1,human,human,2,human-human
lin7b,kcnj4,human,human,2,human-human
lin7b,dlg4,human,human,2,human-human
lin7b,grin2b,human,human,2,human-human
lin7b,lin7c,human,human,2,human-human
lin7b,mpp2,human,human,2,human-human
lin7b,mpp5,human,human,2,human-human
lin7b,psmb1,human,human,2,human-human
lin7b,mpp6,human,human,2,human-human
lin7b,enkd1,human,human,2,human-human
lin7b,mpp7,human,human,2,human-human
lin7b,ntaq1,human,human,2,human-human
lin7b,mpp3,human,human,2,human-human
lin7b,trappc12,human,human,2,human-human
lin7b,tceanc,human,human,2,human-human
lin7b,mak16,human,human,2,human-human
lin7b,plekha4,human,human,2,human-human
znf561,elavl1,human,human,2,human-human
znf561,znf562,human,human,2,human-human
znf561,psmc1,human,human,2,human-human
znf561,agr2,human,human,2,human-human
znf672,repin1,human,human,2,human-human
znf672,krtap10-6,human,human,2,human-human
znf672,krtap2-4,human,human,2,human-human
znf672,notch2nla,human,human,2,human-human
znf772,pex5,human,human,2,human-human
znf772,virma,human,human,2,human-human
znf772,meox2,human,human,2,human-human
stk10,cd81,human,human,2,human-human
stk10,eno1,human,human,2,human-human
stk10,shmt2,human,human,2,human-human
stk10,nxf1,human,human,2,human-human
stk10,kifc1,human,human,2,human-human
stk10,xpo1,human,human,2,human-human
stk10,trim25,human,human,2,human-human
stk10,hnrnpl,human,human,2,human-human
stk10,tnip2,human,human,2,human-human
stk10,kras,human,human,2,human-human
stk10,lamp1,human,human,2,human-human
stk10,virma,human,human,2,human-human
stk10,tank,human,human,2,human-human
stk10,plekha4,human,human,2,human-human
stk10,nono,human,human,2,human-human
rilpl1,hnrnpl,human,human,2,human-human
rilpl1,apex1,human,human,2,human-human
rilpl1,traf3ip3,human,human,2,human-human
rilpl1,appbp2,human,human,2,human-human
rilpl1,mospd3,human,human,2,human-human
rilpl1,sec22a,human,human,2,human-human
rilpl1,ntaq1,human,human,2,human-human
rilpl1,pip4p1,human,human,2,human-human
rilpl1,hnrnph1,human,human,2,human-human
mecr,rara,human,human,2,human-human
mecr,ppara,human,human,2,human-human
mecr,ppa2,human,human,2,human-human
mecr,atp6ap2,human,human,2,human-human
mecr,mtrf1l,human,human,2,human-human
mecr,rab7a,human,human,2,human-human
mecr,aurka,human,human,2,human-human
mecr,tas2r41,human,human,2,human-human
mecr,kras,human,human,2,human-human
wfdc1,ezr,human,human,2,human-human
wfdc1,xrcc2,human,human,2,human-human
wfdc1,fosl1,human,human,2,human-human
wfdc1,rab40b,human,human,2,human-human
wfdc1,znf677,human,human,2,human-human
wfdc1,nxf1,human,human,2,human-human
kiaa0754,apoa1,human,human,2,human-human
kiaa0754,shmt2,human,human,2,human-human
kiaa0754,nxf1,human,human,2,human-human
kiaa0754,virma,human,human,2,human-human
kiaa0754,nras,human,human,2,human-human
kiaa0754,kras,human,human,2,human-human
kiaa0754,rpl14,human,human,2,human-human
kiaa0754,brwd3,human,human,2,human-human
marveld2,elavl1,human,human,2,human-human
marveld2,nxf1,human,human,2,human-human
marveld2,tmem17,human,human,2,human-human
marveld2,tmem216,human,human,2,human-human
marveld2,cdh1,human,human,2,human-human
marveld2,ctdspl,human,human,2,human-human
marveld2,stk38,human,human,2,human-human
marveld2,ttl,human,human,2,human-human
marveld2,ctbs,human,human,2,human-human
marveld2,acad9,human,human,2,human-human
marveld2,baiap2l1,human,human,2,human-human
marveld2,ndufaf1,human,human,2,human-human
marveld2,rap2a,human,human,2,human-human
marveld2,ecsit,human,human,2,human-human
marveld2,gap43,human,human,2,human-human
marveld2,itch,human,human,2,human-human
marveld2,virma,human,human,2,human-human
marveld2,hras,human,human,2,human-human
marveld2,nras,human,human,2,human-human
marveld2,kras,human,human,2,human-human
marveld2,fate1,human,human,2,human-human
marveld2,chmp4c,human,human,2,human-human
zbtb11,ppp1ca,human,human,2,human-human
zbtb11,sirt7,human,human,2,human-human
zbtb11,smad7,human,human,2,human-human
zbtb11,lin28a,human,human,2,human-human
zbtb11,nxf1,human,human,2,human-human
zbtb11,rpl6,human,human,2,human-human
zbtb11,nifk,human,human,2,human-human
zbtb11,rpsa,human,human,2,human-human
zbtb11,prr11,human,human,2,human-human
zbtb11,atp6ap2,human,human,2,human-human
zbtb11,zcrb1,human,human,2,human-human
zbtb11,e4f1,human,human,2,human-human
zbtb11,rpl7,human,human,2,human-human
zbtb11,rpf1,human,human,2,human-human
zbtb11,znf324b,human,human,2,human-human
zbtb11,esr2,human,human,2,human-human
zbtb11,rnf123,human,human,2,human-human
zbtb11,cgas,human,human,2,human-human
zbtb11,plekha4,human,human,2,human-human
zbtb11,esr1,human,human,2,human-human
ntn4,plscr1,human,human,2,human-human
ntn4,adamtsl4,human,human,2,human-human
ntn4,cdkn1a,human,human,2,human-human
ntn4,krtap5-9,human,human,2,human-human
ntn4,eno1,human,human,2,human-human
ntn4,shmt2,human,human,2,human-human
ntn4,nxf1,human,human,2,human-human
ntn4,flt3,human,human,2,human-human
ntn4,hoxa1,human,human,2,human-human
ntn4,meox2,human,human,2,human-human
ntn4,cask,human,human,2,human-human
ntn4,krtap21-2,human,human,2,human-human
ntn4,krtap10-8,human,human,2,human-human
ntn4,lce1c,human,human,2,human-human
ntn4,cysrt1,human,human,2,human-human
ntn4,kprp,human,human,2,human-human
ntn4,notch2nla,human,human,2,human-human
pign,unc93b1,human,human,2,human-human
pign,elavl1,human,human,2,human-human
pign,fjx1,human,human,2,human-human
pign,shmt2,human,human,2,human-human
pign,nxf1,human,human,2,human-human
pign,txndc15,human,human,2,human-human
pign,pten,human,human,2,human-human
pign,sppl2b,human,human,2,human-human
pign,yipf3,human,human,2,human-human
pign,atp2b2,human,human,2,human-human
pign,vipr2,human,human,2,human-human
pign,gpr21,human,human,2,human-human
pign,tmem63a,human,human,2,human-human
pign,ptgir,human,human,2,human-human
pign,fpr2,human,human,2,human-human
clcn6,ppp2r1a,human,human,2,human-human
clcn6,erbb2,human,human,2,human-human
clcn6,atp6v0a2,human,human,2,human-human
znf787,pten,human,human,2,human-human
znf787,fmnl1,human,human,2,human-human
znf787,il7r,human,human,2,human-human
znf787,sox2,human,human,2,human-human
znf787,rnf2,human,human,2,human-human
znf787,bmi1,human,human,2,human-human
znf787,p4ha3,human,human,2,human-human
znf787,pnlip,human,human,2,human-human
znf787,trim25,human,human,2,human-human
znf787,esr2,human,human,2,human-human
znf787,snrnp70,human,human,2,human-human
znf787,plekha4,human,human,2,human-human
znf787,esr1,human,human,2,human-human
tatdn2,brca1,human,human,2,human-human
tatdn2,nxf1,human,human,2,human-human
tatdn2,spaca1,human,human,2,human-human
tatdn2,mrpl4,human,human,2,human-human
tatdn2,plaur,human,human,2,human-human
tatdn2,ccnjl,human,human,2,human-human
tatdn2,fbxw11,human,human,2,human-human
tatdn2,egln3,human,human,2,human-human
tatdn2,virma,human,human,2,human-human
tatdn2,hnrnph1,human,human,2,human-human
ydjc,pcmt1,human,human,2,human-human
ydjc,arsg,human,human,2,human-human
ydjc,cdc16,human,human,2,human-human
ydjc,ppp2ca,human,human,2,human-human
inka2,lnx1,human,human,2,human-human
inka2,app,human,human,2,human-human
inka2,nxf1,human,human,2,human-human
inka2,dnase1l2,human,human,2,human-human
inka2,nosip,human,human,2,human-human
inka2,cdc42bpb,human,human,2,human-human
inka2,cdc42bpa,human,human,2,human-human
inka2,cep128,human,human,2,human-human
inka2,hnrnpl,human,human,2,human-human
inka2,fbxo7,human,human,2,human-human
szrd1,elavl1,human,human,2,human-human
szrd1,ehd4,human,human,2,human-human
szrd1,p3h1,human,human,2,human-human
szrd1,mtmr2,human,human,2,human-human
szrd1,nt5c2,human,human,2,human-human
szrd1,srp14,human,human,2,human-human
szrd1,srp9,human,human,2,human-human
szrd1,zpr1,human,human,2,human-human
szrd1,eno1,human,human,2,human-human
szrd1,nxf1,human,human,2,human-human
szrd1,strap,human,human,2,human-human
szrd1,tom1l2,human,human,2,human-human
szrd1,trim25,human,human,2,human-human
szrd1,ccar1,human,human,2,human-human
szrd1,hnrnph1,human,human,2,human-human
adal,shmt2,human,human,2,human-human
adal,nxf1,human,human,2,human-human
adal,mesd,human,human,2,human-human
p2ry2,app,human,human,2,human-human
p2ry2,src,human,human,2,human-human
p2ry2,cdh5,human,human,2,human-human
p2ry2,apex1,human,human,2,human-human
p2ry2,nlrp3,human,human,2,human-human
b4galt4,nxf1,human,human,2,human-human
b4galt4,cldnd1,human,human,2,human-human
b4galt4,hla-dpa1,human,human,2,human-human
b4galt4,ngly1,human,human,2,human-human
b4galt4,itga6,human,human,2,human-human
b4galt4,sp3,human,human,2,human-human
b4galt4,cbwd3,human,human,2,human-human
b4galt4,strn3,human,human,2,human-human
b4galt4,hspa5,human,human,2,human-human
b4galt4,sdf2l1,human,human,2,human-human
morc4,skil,human,human,2,human-human
morc4,stat3,human,human,2,human-human
morc4,prkaa1,human,human,2,human-human
morc4,gemin4,human,human,2,human-human
morc4,hecw2,human,human,2,human-human
morc4,eno1,human,human,2,human-human
morc4,shmt2,human,human,2,human-human
morc4,nxf1,human,human,2,human-human
morc4,rybp,human,human,2,human-human
morc4,yaf2,human,human,2,human-human
morc4,fam167a,human,human,2,human-human
morc4,pcgf1,human,human,2,human-human
morc4,hif1an,human,human,2,human-human
morc4,suz12,human,human,2,human-human
morc4,fbxo38,human,human,2,human-human
morc4,plekha4,human,human,2,human-human
morc4,ahnak,human,human,2,human-human
morc4,smg7,human,human,2,human-human
morc4,prc1,human,human,2,human-human
egflam,cul2,human,human,2,human-human
egflam,hecw2,human,human,2,human-human
egflam,btrc,human,human,2,human-human
egflam,fgf1,human,human,2,human-human
egflam,pyhin1,human,human,2,human-human
rapgef1,bcar1,human,human,2,human-human
rapgef1,hck,human,human,2,human-human
rapgef1,crkl,human,human,2,human-human
rapgef1,nedd9,human,human,2,human-human
rapgef1,grb2,human,human,2,human-human
rapgef1,crk,human,human,2,human-human
rapgef1,shc1,human,human,2,human-human
rapgef1,cbl,human,human,2,human-human
rapgef1,atxn1,human,human,2,human-human
rapgef1,mbip,human,human,2,human-human
rapgef1,rps15,human,human,2,human-human
rapgef1,slc20a1,human,human,2,human-human
rapgef1,nxf1,human,human,2,human-human
rapgef1,abl1,human,human,2,human-human
rapgef1,egfr,human,human,2,human-human
rapgef1,spats2l,human,human,2,human-human
rapgef1,rap1a,human,human,2,human-human
rapgef1,rap2b,human,human,2,human-human
rapgef1,hras,human,human,2,human-human
rapgef1,virma,human,human,2,human-human
smpd1,anxa4,human,human,2,human-human
smpd1,dusp23,human,human,2,human-human
smpd1,nr1h2,human,human,2,human-human
smpd1,anxa7,human,human,2,human-human
smpd1,elavl1,human,human,2,human-human
smpd1,os9,human,human,2,human-human
smpd1,aldh3a2,human,human,2,human-human
smpd1,alg11,human,human,2,human-human
smpd1,slc27a2,human,human,2,human-human
smpd1,insl5,human,human,2,human-human
smpd1,canx,human,human,2,human-human
smpd1,sel1l,human,human,2,human-human
smpd1,apex1,human,human,2,human-human
smpd1,fasn,human,human,2,human-human
tdp1,atm,human,human,2,human-human
tdp1,vamp2,human,human,2,human-human
tdp1,nup153,human,human,2,human-human
tdp1,polb,human,human,2,human-human
tdp1,aplf,human,human,2,human-human
tdp1,golga1,human,human,2,human-human
tdp1,vcp,human,human,2,human-human
tdp1,cetn1,human,human,2,human-human
tdp1,csnk1d,human,human,2,human-human
tdp1,lig3,human,human,2,human-human
tdp1,csk,human,human,2,human-human
tdp1,fen1,human,human,2,human-human
prune1,nme1,human,human,2,human-human
prune1,elavl1,human,human,2,human-human
prune1,gsk3b,human,human,2,human-human
prune1,shmt2,human,human,2,human-human
prune1,nxf1,human,human,2,human-human
prune1,gmppb,human,human,2,human-human
prune1,ntrk1,human,human,2,human-human
prune1,scgb1d4,human,human,2,human-human
prune1,insyn2a,human,human,2,human-human
prune1,ccl22,human,human,2,human-human
prune1,rab2b,human,human,2,human-human
prune1,pianp,human,human,2,human-human
prune1,gmfg,human,human,2,human-human
prune1,npas1,human,human,2,human-human
prune1,dusp10,human,human,2,human-human
prune1,fasn,human,human,2,human-human
osbp2,vim,human,human,2,human-human
osbp2,tnnt1,human,human,2,human-human
osbp2,elavl1,human,human,2,human-human
osbp2,vapb,human,human,2,human-human
osbp2,lnx1,human,human,2,human-human
osbp2,nxf1,human,human,2,human-human
osbp2,btnl8,human,human,2,human-human
osbp2,pten,human,human,2,human-human
osbp2,rnaseh2a,human,human,2,human-human
osbp2,vapa,human,human,2,human-human
osbp2,trim25,human,human,2,human-human
osbp2,apex1,human,human,2,human-human
osbp2,gopc,human,human,2,human-human
osbp2,dlg3,human,human,2,human-human
osbp2,pick1,human,human,2,human-human
dtymk,cdk9,human,human,2,human-human
dtymk,mepce,human,human,2,human-human
dtymk,hsd17b7,human,human,2,human-human
dtymk,pou5f1,human,human,2,human-human
dtymk,pcmt1,human,human,2,human-human
dtymk,atp6ap2,human,human,2,human-human
dtymk,cdc5l,human,human,2,human-human
dtymk,dld,human,human,2,human-human
dtymk,mapk6,human,human,2,human-human
dtymk,kras,human,human,2,human-human
dtymk,plekha4,human,human,2,human-human
ttll11,shmt2,human,human,2,human-human
ttll11,hnrnpl,human,human,2,human-human
ttll11,trip4,human,human,2,human-human
ttll11,recql4,human,human,2,human-human
ttll11,krt17,human,human,2,human-human
ttll11,hscb,human,human,2,human-human
znf558,apoe,human,human,2,human-human
znf558,exosc5,human,human,2,human-human
znf558,nxf1,human,human,2,human-human
znf558,alb,human,human,2,human-human
znf558,apoa1,human,human,2,human-human
znf558,serpina1,human,human,2,human-human
znf558,rcbtb2,human,human,2,human-human
znf558,ftl,human,human,2,human-human
znf558,csnk2a1,human,human,2,human-human
znf558,gsdmd,human,human,2,human-human
znf558,mad2l2,human,human,2,human-human
znf558,mfap1,human,human,2,human-human
znf558,lzic,human,human,2,human-human
znf558,hexim2,human,human,2,human-human
znf558,efemp2,human,human,2,human-human
znf558,eif1ad,human,human,2,human-human
znf558,clk2,human,human,2,human-human
znf558,ubtfl1,human,human,2,human-human
tomm40l,rab1b,human,human,2,human-human
tomm40l,eno1,human,human,2,human-human
tomm40l,nxf1,human,human,2,human-human
tomm40l,afmid,human,human,2,human-human
tomm40l,tomm22,human,human,2,human-human
sh3bp5,mapk8,human,human,2,human-human
sh3bp5,mapk9,human,human,2,human-human
sh3bp5,mapk10,human,human,2,human-human
sh3bp5,btk,human,human,2,human-human
sh3bp5,cdc5l,human,human,2,human-human
sh3bp5,disc1,human,human,2,human-human
sh3bp5,exoc1,human,human,2,human-human
sh3bp5,dst,human,human,2,human-human
sh3bp5,syne1,human,human,2,human-human
sh3bp5,tnks,human,human,2,human-human
sh3bp5,sos1,human,human,2,human-human
sh3bp5,sptbn1,human,human,2,human-human
sh3bp5,app,human,human,2,human-human
sh3bp5,alb,human,human,2,human-human
sh3bp5,nxf1,human,human,2,human-human
sh3bp5,rab11b,human,human,2,human-human
sh3bp5,xpo1,human,human,2,human-human
sh3bp5,lima1,human,human,2,human-human
sh3bp5,rab11a,human,human,2,human-human
sh3bp5,ift20,human,human,2,human-human
sh3bp5,nap1l2,human,human,2,human-human
klhdc10,nudcd3,human,human,2,human-human
klhdc10,cul2,human,human,2,human-human
klhdc10,usp7,human,human,2,human-human
klhdc10,sh3glb1,human,human,2,human-human
klhdc10,dcun1d1,human,human,2,human-human
klhdc10,nedd8,human,human,2,human-human
klhdc10,nxf1,human,human,2,human-human
klhdc10,kitlg,human,human,2,human-human
klhdc10,pycr1,human,human,2,human-human
klhdc10,ubxn7,human,human,2,human-human
klhdc10,ikzf1,human,human,2,human-human
klhdc10,glmn,human,human,2,human-human
klhdc10,defa5,human,human,2,human-human
klhdc10,rbm3,human,human,2,human-human
klhdc10,trim25,human,human,2,human-human
klhdc10,cftr,human,human,2,human-human
klhdc10,usp25,human,human,2,human-human
klhdc10,ube2m,human,human,2,human-human
klhdc10,prpf8,human,human,2,human-human
klhdc10,arih1,human,human,2,human-human
klhdc10,cyld,human,human,2,human-human
klhdc10,elob,human,human,2,human-human
klhdc10,zc3h18,human,human,2,human-human
fnbp4,snrpb,human,human,2,human-human
fnbp4,khdrbs1,human,human,2,human-human
fnbp4,plxna2,human,human,2,human-human
fnbp4,itsn1,human,human,2,human-human
fnbp4,itsn2,human,human,2,human-human
fnbp4,csnk2a1,human,human,2,human-human
fnbp4,prpf40a,human,human,2,human-human
fnbp4,lgr4,human,human,2,human-human
fnbp4,nxf1,human,human,2,human-human
fnbp4,ewsr1,human,human,2,human-human
fnbp4,ddx17,human,human,2,human-human
fnbp4,zc3h18,human,human,2,human-human
fnbp4,trim25,human,human,2,human-human
fnbp4,hnrnpl,human,human,2,human-human
fnbp4,eftud2,human,human,2,human-human
fnbp4,chd3,human,human,2,human-human
fnbp4,chd4,human,human,2,human-human
fnbp4,plgrkt,human,human,2,human-human
fnbp4,atg16l1,human,human,2,human-human
fnbp4,actc1,human,human,2,human-human
fnbp4,h4c15,human,human,2,human-human
fnbp4,h2bc21,human,human,2,human-human
fnbp4,prpf19,human,human,2,human-human
ap1s1,ap1g2,human,human,2,human-human
ap1s1,ap1g1,human,human,2,human-human
ap1s1,rab10,human,human,2,human-human
ap1s1,sec61a1,human,human,2,human-human
ap1s1,armc6,human,human,2,human-human
ap1s1,ebln2,human,human,2,human-human
ap1s1,slc16a1,human,human,2,human-human
ap1s1,ap1b1,human,human,2,human-human
ap1s1,ap1m1,human,human,2,human-human
ap1s1,egfr,human,human,2,human-human
ap1s1,ap1m2,human,human,2,human-human
ap1s1,ap2m1,human,human,2,human-human
ap1s1,ap2b1,human,human,2,human-human
ap1s1,elob,human,human,2,human-human
ap1s1,uba1,human,human,2,human-human
ap1s1,xpo1,human,human,2,human-human
ap1s1,gtse1,human,human,2,human-human
ap1s1,rhou,human,human,2,human-human
ap1s1,trim25,human,human,2,human-human
ap1s1,hnrnpl,human,human,2,human-human
ap1s1,nr2c2,human,human,2,human-human
ap1s1,fth1,human,human,2,human-human
ap1s1,prdx3,human,human,2,human-human
ap1s1,pick1,human,human,2,human-human
fam104a,vcp,human,human,2,human-human
fam104a,nxf1,human,human,2,human-human
fam104a,ubxn2b,human,human,2,human-human
fam104a,ubxn6,human,human,2,human-human
fam104a,nsfl1c,human,human,2,human-human
nynrin,agtpbp1,human,human,2,human-human
nynrin,sav1,human,human,2,human-human
nynrin,rbpms,human,human,2,human-human
nynrin,cryab,human,human,2,human-human
nynrin,cdh8,human,human,2,human-human
nynrin,fam167a,human,human,2,human-human
nynrin,celf1,human,human,2,human-human
nynrin,zc3h7a,human,human,2,human-human
nynrin,fam120a,human,human,2,human-human
nynrin,fam120c,human,human,2,human-human
nynrin,zfp36,human,human,2,human-human
nynrin,stau1,human,human,2,human-human
gchfr,myc,human,human,2,human-human
gchfr,gch1,human,human,2,human-human
gchfr,spink2,human,human,2,human-human
gchfr,camkk2,human,human,2,human-human
gchfr,cbfb,human,human,2,human-human
gchfr,fxyd1,human,human,2,human-human
gchfr,pusl1,human,human,2,human-human
gchfr,nebl,human,human,2,human-human
gchfr,eif4g1,human,human,2,human-human
gchfr,obsl1,human,human,2,human-human
gchfr,dock11,human,human,2,human-human
gchfr,hbs1l,human,human,2,human-human
gchfr,irf2bp2,human,human,2,human-human
zscan29,nxf1,human,human,2,human-human
zscan29,zscan32,human,human,2,human-human
zscan29,znf397,human,human,2,human-human
zscan29,zscan20,human,human,2,human-human
zscan29,znf232,human,human,2,human-human
zscan29,rpgrip1l,human,human,2,human-human
zscan29,ehd2,human,human,2,human-human
